index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	na	5	na	na{avya}	na{avya}	prawiReXaH,6	nahIM	now				
2	rUpam	3	rUpamasyeha	rUpa{napuM}{1;eka}/rUpa{napuM}{2;eka}	rUpa{napuM}{1;eka}	karma,6	svarUpa	qorm				
3	asya	2	0	ixam{puM}{6;eka}/ixam{napuM}{6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;xivAxiH}	ixam{puM}{6;eka}	RaRTIsambanXaH,2	isakA_(saMsAravqkRa_kA)	oq_whis_wree				
4	iha	1	0	iha{avya}	iha{avya}	aXikaraNam,6	yahAz_(vicArakAla_meM)	in_whis				
5	waWA	4	waWopalaByawe	waWA{avya}	waWA{avya}	kriyAviSeRaNam,6	vEsA	also				
6	upalaByawe	6	0	upalaByawA{swrI}{1;xvi}/upalaByawA{swrI}{2;xvi}/upalaByawA{swrI}{8;eka}/upalaByawA{swrI}{8;xvi}/upa_laB1{karmaNi;lat;pra;eka;AwmanepaxI;dulaBazR;BvAxiH}	upa_laB1{karmaNi;lat;pra;eka;AwmanepaxI;upa_dulaBazR;BvAxiH}	aBihiwakarma,2;sakarmakaH	pAyA_jAwA	can_be_perceivex				
7	na	10	nAnwo	na{avya}	na{avya}	sambanXaH,8	na	never				
8	anwaH	11	0	anwaH{avya}/anwa{puM}{1;eka}	anwa{puM}{1;eka}	supsamucciwam,14	anwa	enx				
9	na	7	na	na{avya}	na{avya}	sambanXaH,11	na	never				
10	ca	9	cAxirna	ca{avya}	ca{avya}	sambanXaH,11	Ora	also				
11	AxiH	8	0	Axi{puM}{1;eka}	Axi{puM}{1;eka}	supsamucciwam,14	Axi	beginning				
12	na	13	0	na{avya}	na{avya}	sambanXaH,14	na	never				
13	ca	12	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,14	waWA	also				
14	samprawiRTA	14	samprawiRTA	samprawiRTA{swrI}{1;eka}	samprawiRTA{swrI}{1;eka}	karwA,14.1	acCI_prakAra_se_sWiwi	whe_qounxawion				
14.1	(Bavawi)	15	(0)	(Bavaw{puM}{7;eka}/BU1{karwari;lat;pra;eka;parasmEpaxI;BU;BvAxiH})	(BU1{karwari;lat;pra;eka;parasmEpaxI;BU;BvAxiH})	aBihiwakarwA,14	(hE)	becomes				
15	aSvawWam	18	aSvawWamenaM	aSvawWa{puM}{2;eka}	aSvawWa{puM}{2;eka}	karma,20	saMsArarUpa_pIpala_ke_vqkRa_ko	banyan_wree				
16	enam	16	0	ixam{puM}{2;eka}	ixam{puM}{2;eka}	viSeRaNam,15	isa	whis				
17	suvirUDa-mUlam	17	suvirUDamUlamasafgaSaswreNa	suvirUDa-mUla{puM}{2;eka}/mUla{napuM}{1;eka}/mUla{napuM}{2;eka}	su-virUDa-mUla{puM}{2;eka}	viSeRaNam,15	ahaMwA_mamawA_Ora_vAsanArUpa_awi_xqDa़_mUloMvAle	swrongly_roowex	<suvirUDa-mUlam>Bs6			
18	a-safga-SaswreNa	19	0	asafga-Saswra{puM}{3;eka}/Saswra{napuM}{3;eka}	na-safga-Saswra{napuM}{3;eka}	karaNam,20	vErAgyarUpa_Saswra_xvArA	by_whe_teapon_oq_xewachmenw	<<na-safga>Wn-SaswreNa>K6			
19	xqDena	20	xqDena	xqDa{puM}{3;eka}/xqDa{napuM}{3;eka}	xqDa{napuM}{3;eka}	viSeRaNam,18	xqDa़	swrong				
20	CiwwvA	21	CiwwvA	Cix1{kqw_prawyayaH:kwvA;Cixa;wuxAxiH}	Cix1{kqw_prawyayaH:kwvA;Cixa;wuxAxiH}	pUrvakAlaH,24	kAtakara	by_cuwwing				
21	wawaH	22	wawaH	wawaH{avya}	wawaH{avya}	apAxAnam,24	usake_paScAw	whereaqwer				
