index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	samam	6	samaM	samam{avya}/sama{puM}{2;eka}/sama{napuM}{1;eka}/sama{napuM}{2;eka}/sama{puM}{2;eka}	samam{avya}	kriyAviSeRaNam,2	samAn	edually				
2	paSyan	7	paSyanhi	paSyaw{puM}{1;eka}/paSyaw{puM}{8;eka}	xqS1{kqw_prawyayaH:Sawq;xqSizr;BvAxiH;puM}{1;eka}	varwamAnasamAnakAlaH,8	xeKawA_huA	seeing				
3	hi	1	0	hi{avya}	hi{avya}	sambanXaH,2	kyoMki	cerwainly				
4	sarvawra	3	sarvawra	sarvawra{avya}	sarvawra{avya}	aXikaraNam,2	sabameM	everythere				
5	samavasWiwam	4	samavasWiwamISvaram	samavasWiwam	sam_ava_sWA1{kqw_prawyayaH:kwa;sam_ava_RTA;BvAxiH;napuM}{2;eka}	viSeRaNam,6	samaBAva_se_sWiwa	edually_siwuawex				
6	ISvaram	5	0	ISvara{puM}{2;eka}	ISvara{puM}{2;eka}	karma,2	parameSvara_ko	Supersoul				
7	na	10	na	na{avya}	na{avya}	prawiReXaH,8	nahIM	xoes_now				
8	hinaswi	11	hinaswayAwmanAwmAnaM	hiMs1{karwari;lat;pra;eka;parasmEpaxI;hisiz;ruXAxiH}	hiMs1{karwari;lat;pra;eka;parasmEpaxI;hisiz;ruXAxiH}	aBihiwakarwA,10.1;sakarmakaH	naRta_karawA	xegraxe				
9	AwmanA	8	0	Awman{puM}{3;eka}	Awman{puM}{3;eka}	karaNam,8	apane_xvArA	by_whe_minx				
10	AwmAnam	9	0	Awman{puM}{2;eka}	Awman{puM}{2;eka}	karma,8	apaneko	whe_soul				
10.1	(yaH)	2	(0)	(yax{puM}{1;eka})	(yax{puM}{1;eka})	karwA,8;niwyasambanXaH,14.1	(jo)	one_tho				
11	wawaH	13	wawo	wawaH{avya}	wawaH{avya}	hewuH,12	isase	when				
12	yAwi	16	yAwi	yAw{puM}{7;eka}/yAw{napuM}{7;eka}/yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	yA1{karwari;lat;pra;eka;parasmEpaxI;yA;axAxiH}	aBihiwakarwA,14.1;sakarmakaH	prApwa_howA_hE	reaches				
13	parAm	14	parAM	parA{swrI}{2;eka}/parA{swrI}{2;eka}	parA{swrI}{2;eka}	viSeRaNam,14	parama	whe_wranscenxenwal				
14	gawim	15	gawim	gawi{swrI}{2;eka}	gawi{swrI}{2;eka}	karma,12	gawi_ko	xeswinawion				
14.1	(saH)	12	(0)	(wax{puM}{1;eka})	(wax{puM}{1;eka})	karwA,12	(vaha)	he				
