index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yoginAm	3	yoginAmapi	yogin{puM}{6;bahu}	yogin{puM}{6;bahu}	nirXAraNam,6	yogiyoM_meM	oq_all_yogis				
2	api	5	0	api{avya}	api{avya}	sambanXaH,1	BI	also				
3	sarveRAm	2	sarveRAM	sarva{puM}{6;bahu}/sarva{napuM}{6;bahu}	sarva{puM}{6;bahu}	viSeRaNam,1	sampUrNa	all_wypes_oq				
4	maw-gawena	6	maxgawenAnwarAwmanA	asmax-gawa{puM}{3;eka}/gawa{napuM}{3;eka}	asmax-gawa{puM}{3;eka}	viSeRaNam,5	muJameM_lage_hue	abixing_in_Me	<asmaw-gawena>W7			
5	anwarAwmanA	7	0	anwarAwman{puM}{3;eka}	anwarAwman{puM}{3;eka}	karaNam,7	anwarAwmA_se	altays_whinking_oq_Me_tiwhin				
6	SraxXAvAn	4	SraxXAvAnBajawe	SraxXAvaw{puM}{1;eka}	SraxXAvaw{puM}{1;eka}	karwA,7	SraxXAvAn_yogI	in_qull_qaiwh				
7	Bajawe	9	0	Baj1{karwari;lat;pra;eka;AwmanepaxI;Bajaz;BvAxiH}	Baj1{karwari;lat;pra;eka;AwmanepaxI;Bajaz;BvAxiH}	aBihiwa karwA	BajawA_hE	renxers_wranscenxenwal_loving_service				
8	yaH	1	yo	yax{puM}{1;eka}	yax{puM}{1;eka}	viSeRaNam,6;niwyasambanXaH,10	jo	one_tho				
9	mAm	8	mAM	asmax{2;eka}	asmax{2;eka}	karma,7	muJako	Me_(whe_Supreme_Lorx)				
10	saH	10	sa	wax{puM}{1;eka}	wax{puM}{1;eka}	karma,13	vaha_(yogI)	he				
11	me	12	me	asmax{6;eka}	asmax{6;eka}	RaRTIsambanXaH,13	muJe	mine				
12	yukwawamaH	11	yukwawamo	yukwawama{puM}{1;eka}	yukwawama{puM}{1;eka}	karmasamAnAXikaraNam,13	paramaSreRTa	whe_greawesw_yogi				
13	mawaH	13	mawaH	mawa{puM}{1;eka}	mawa{puM}{1;eka}	aBihiwakarma,10;sakarmakaH	mAnya_hE	is_consixerex				
