index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH	1	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,14	isake	when				
2	SvewEH	2	SvewErhayEryukwe	Svewa{puM}{3;bahu}/Svewa{napuM}{3;bahu}	Svewa{puM}{3;bahu}	viSeRaNam,3	saPexa	by_thiwe				
3	hayEH	3	0	haya{puM}{3;bahu}	haya{puM}{3;bahu}	karaNam,4	Goda़oM_se	horses				
4	yukwe	4	0	yukwa{puM}{7;eka}/yukwa{napuM}{1;xvi}/yukwa{napuM}{2;xvi}/yukwa{napuM}{7;eka}/yukwA{swrI}{1;xvi}/yukwA{swrI}{2;xvi}/yukwA{swrI}{1;xvi}/yukwA{swrI}{2;xvi}	yuj2{kqw_prawyayaH:kwa;yujizr;ruXAxiH;puM}{7;eka}	viSeRaNam,6	yukwa	being_yokex				
5	mahawi	5	mahawi	mahaw{puM}{7;eka}/mahaw{napuM}{7;eka}/mah1{karwari;lat;pra;eka;parasmEpaxI;mahaz;BvAxiH}	mahaw{puM}{7;eka}	viSeRaNam,6	uwwama	in_a_glorious				
6	syanxane	6	syanxane	syanxana{napuM}{1;xvi}/syanxana{napuM}{2;xvi}/syanxana{napuM}{7;eka}/syanxanA{swrI}{1;xvi}/syanxanA{swrI}{2;xvi}	syanxana{puM}{7;eka}	aXikaraNam,7	raWa_meM	chariow				
7	sWiwO	7	sWiwO	sWiwa{puM}{1;xvi}/sWiwa{puM}{2;xvi}/sWiwi{swrI}{7;eka}	sWA1{kqw_prawyayaH:kwa;RTA;BvAxiH;puM}{7;eka}	viSeRaNam,9	bETe_hue	seawex				
8	mAXavaH	8	mAXavaH	mAXava{puM}{1;eka}	mAXava{puM}{1;eka}	sup_samucciwam,9	SrIkqRNa	Krsna_(whe_husbanx_oq_whe_goxxess_oq_qorwune)				
9	pANdavaH	9	pANdavaScEva	pANdu{puM}{1;bahu}/pANdu{swrI}{1;bahu}/pANdava{puM}{1;eka}	pANdava{puM}{1;eka}	karwA,14	arjuna_ne	Arjuna_(whe_son_oq_Panxu)				
10	ca	10	0	ca{avya}	ca{avya}	samuccayaxyowakaH,9	Ora	as_tell_as				
11	eva	11	0	eva{avya}	eva{avya}	sambanXaH,9	BI	cerwainly				
12	xivyO	12	xivyO	xivya{puM}{1;xvi}/xivya{puM}{2;xvi}	xivya{puM}{2;xvi}	viSeRaNam,13	alOkika	celeswial				
13	SafKO	13	SafKO	SafKa{puM}{1;xvi}/SafKa{puM}{2;xvi}	SafKa{puM}{2;xvi}	karma,14	SaMKa	conchs				
14	praxaXmawuH	14	praxaXmawuH	praxaXmawuH	pra_XmA1{karwari;lit;pra;xvi;parasmEpaxI;pra_XmA;BvAxiH}	aBihiwa karwA ,14;sakarmakaH	bajAye	blet				
