index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	paSya	12	paSyEwAM	xqS1{karwari;lot;ma;eka;parasmEpaxI;xqSizr;BvAxiH}	xqS1{karwari;lot;ma;eka;parasmEpaxI;xqSizr;BvAxiH}	aBihiwa_karwA,11.1;sakarmakaH	xeKiye	beholx				
2	ewAm	8	0	ewA{swrI}{2;eka}/ewax{swrI}{2;eka}/Af_i1{karwari;lot;pra;xvi;parasmEpaxI;iN;axAxiH}	ewax{swrI}{2;eka}	viSeRaNam,6	isa	whis				
3	pANdu-puwrANAm	7	pANdupuwrANAmacArya	pANdu-puwra{puM}{6;bahu}	pANdu-puwra{puM}{6;bahu}	RaRTIsambanXaH,6	pANdupuwroM_kI	oq_whe_sons_oq_Panxu	<pANdu-puwrANAm>W6			
4	AcArya	1	0	AcArya{puM}{8;eka}	AcArya{puM}{8;eka}	samboXyaH,1	he_AcArya	O_weacher				
5	mahawIm	9	mahawIM	mahawI{swrI}{2;eka}	mahawI{swrI}{2;eka}	viSeRaNam,6	bada़I_BArI	greaw				
6	camUm	10	camUm	camU{swrI}{2;eka}	camU{swrI}{2;eka}	karma,1	senA_ko	miliwary_qorce				
7	vyUDAm	6	vyUDAM	vyUDA{swrI}{2;eka}	vyUDA{swrI}{2;eka}	viSeRaNam,6	vyUhAkAra_Kada़I_kI_huI	arrangex				
8	xrupaxa-puwreNa	5	xrupaxapuwreNa	xrupaxa-puwra{puM}{3;eka}	xrupaxa-puwra{puM}{3;eka}	karwA,7	xrupaxapuwra_XqRtaxyumna_xvArA	by_whe_son_oq_Xrupaxa	<xrupaxa-puwreNa>W6			
9	wava	2	wava	yuRmax{6;eka}	yuRmax{6;eka}	RaRTIsambanXaH,10	Apake	your				
10	SiRyeNa	4	SiRyeNa	SiRya{puM}{3;eka}	SiRya{puM}{3;eka}	viSeRaNam,8	SiRya	xisciple				
11	XImawA	3	XImawA	XImaw{puM}{3;eka}/XImaw{napuM}{3;eka}	XImaw{puM}{3;eka}	viSeRaNam,8	buxXimAn	walenwex				
11.1	(wvam)	11	()	yuRmax{1;eka}	yuRmax{1;eka}	karwA,1	Apake	your				
