@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mahA-icCaH	-	mahecCaH	mahA-icCa{puM;1;eka}	mahA-icCa{puM;1;eka}	viSeRaNam,2	gAya-icCa	-	-	-	-	-
2	janma-BIruH	-	janmaBIruH	janma-BIru{puM;1;eka}	janma-BIru{puM;1;eka}	karwA,14	janma-kAyara	-	-	-	-	-
3	sUnO	-	sUnO	sUnu{puM;7;eka}	sUnu{puM;7;eka}	aXikaraNam,5	puwra_meM	-	-	-	-	-
4	mahIM	-	mahIM	mahI{swrI;2;eka}	mahI{swrI;2;eka}	karma,5	pqWvI	-	-	-	-	-
5	parikIrya	-	parikIrya	kQ1{avya;lyap;kQ;:wuxAxiH}/kQ3{avya;lyap;kQ;:kryAxiH}	pari_kQ1{avya;lyap;kQ;:wuxAxiH}	pUrvakAlaH,14	virala_karake	-	-	-	-	-
6	manIRiNe	-	manIRiNe	manIRin{puM;4;eka}	manIRin{puM;4;eka}	viSeRaNam,7	buxXimAn_ke_liye	-	-	-	-	-
7	jEminaye	-	jEminaye	jEmini{puM;4;eka}	jEmini{puM;4;eka}	sampraxAnam,8	jEmini_ke_liye	-	-	-	-	-
8	arpiwa-AwmA	-	arpiwAwmA	arpiwa-Awman{puM;1;eka}	arpiwa-Awman{puM;1;eka}	karwqsamAnAXikaraNam,14	arpiwa-AwmA_ne	-	-	-	-	-
9	wasmAw	-	wasmAw	wax{sarvanAma;napuM;5;eka}/wax{sarvanAma;puM;5;eka}	wax{sarvanAma;puM;5;eka}	viSeRaNam,10	-	-	-	-	-	-
10	sa-yogAw	-	sayogAw	sayoga{puM;5;eka}	sayoga{puM;5;eka}	hewuH,12	-	-	-	-	-	-
11	yogam	-	yogam	yoga{puM;2;eka}	yoga{puM;2;eka}	karma,12	yoga	-	-	-	-	-
12	aXigamya	-	aXigamya	gam1{avya;lyap;gamLz;:BvAxiH}	aXi_gam1{avya;lyap;gamLz;:BvAxiH}	pUrvakAlaH,14	prApwa_ho_kara	-	-	-	-	-
13	a-janmane	-	ajanmane	a-janman{napuM;4;eka}	a-janman{napuM;4;eka}	prayojanam,14	a-janma_ke_liye	-	-	-	-	-
14	akalpawa	-	akalpawa	kqp1{karwari;laf;pra;eka;AwmanepaxI;kqpUz;:BvAxiH}	kqp1{karwari;laf;pra;eka;AwmanepaxI;kqpUz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	kqp1_ap_skyA	-	-	-	-	-
