index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	कार्यम्		कार्यम्	कार्य{पुं;2;एक}/कार्य{नपुं;1;एक}/कार्य{नपुं;2;एक}	कार्य{पुं;2;एक}	वाक्यकर्म,7.1	वाक्यकर्म,7.1	N2	कार्य_को	कार्य_को
2.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,7.1	वाक्यकर्म_द्योतकः,7.1	NA	ऐसा	ऐसा
3.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ही	ही
4.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	विशेषणम्,5.1	विशेषणम्,5.1	NA	कि	कि
5.1	कर्म		कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;1;एक}	कर्म,7.1	विशेषणम्,11.1#कर्म,10.1#कर्म,7.1	N1	कर्म	कर्म
6.1	नियतं		नियतं	नियत{पुं;2;एक(नि_यत्1;घञ्;भ्वादिः)}	नियत{पुं;2;एक(नि_यत्1;घञ्;भ्वादिः)}	विशेषणम्,5.1	विशेषणम्,11.1#विशेषणम्,9.1#कर्म,10.1#विशेषणम्,5.1	N2	नियत_को	नियत_को
7.1	क्रियते		क्रियते	कृ3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	-	-	KP	किया_जाता_है	किया_जाता_है
8.1	अर्जुन		अर्जुन	अर्जुन{पुं;8;एक}	अर्जुन{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	अर्जुन	अर्जुन
9.1	सङ्गं		सङ्गं	सङ्ग{पुं;2;एक}	सङ्ग{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	साथ_को	साथ_को
10.1	त्यक्त्वा		त्यक्त्वा	त्यज्1{अव्य;क्त्वा;भ्वादिः}	त्यज्1{अव्य;क्त्वा;भ्वादिः}	-	-	NA	छोड_कर	छोड_कर
11.1	फलं		फलं	फल{नपुं;1;एक}/फल{नपुं;2;एक}	फल{नपुं;2;एक}	कर्मसमानाधिकरणम्,10.1	कर्मसमानाधिकरणम्,10.1	N2	फल	फल
12.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	चैव	चैव
12.2	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA		
13.1	सः		स	-	-	विशेषणम्,14.1	विशेषणम्,14.1	N1		
14.1	त्यागः		त्यागः	त्याग{पुं;1;एक}	त्याग{पुं;1;एक}	कर्ता,16.2	कर्ता,16.2	N1	त्याग	त्याग
15.1	सात्विको		सात्विको	-	-	कर्तृसमानाधिकरणम्,16.2	कर्तृसमानाधिकरणम्,16.2	N1		
16.1	मतः		मतः	मत{पुं;1;एक(मन्2;क्त;तनादिः)}	मत{पुं;1;एक(मन्2;क्त;तनादिः)}	विशेषणम्,15.1	विशेषणम्,15.1	N1	चिन्तित	चिन्तित
16.2	(अस्ति)		(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	-	KP		
